"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"12/02/2021";"1220406152";"CE";"#NULO#";"850035";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"40296823";"27104882";"06/11/2020";"Doações financeiras a outros candidatos/partidos";"3000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"18/01/2022";"1228651579";"CE";"#NULO#";"1";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41369522";"28004655";"20/10/2020";"Doações financeiras a outros candidatos/partidos";"20000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/11/2021";"1220406456";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41261319";"27926999";"14/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"4,80"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220418981";"CE";"#NULO#";"550536000047404";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"38894103";"25958437";"11/11/2020";"Doações financeiras a outros candidatos/partidos";"1040,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"28/01/2022";"1220406082";"CE";"#NULO#";"#NULO#";"0";"Fundo Partidário";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41384413";"28017511";"14/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"19/10/2021";"1220406401";"CE";"#NULO#";"193390";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41206406";"27886739";"26/10/2020";"Doações financeiras a outros candidatos/partidos";"2990,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"27/04/2021";"1323737792";"CE";"Nota Fiscal";"102705";"2";"Fundo Especial de Financiamento de Campanha";"20120000";"Serviços prestados por terceiros";"1";"Financeiro";"1";"Financeiro";"40592538";"27370957";"27/10/2020";"Serviços prestados por terceiros";"225565,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"14/12/2020";"1220415292";"CE";"Nota Fiscal";"850002";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"37644253";"24943404";"20/11/2020";"Publicidade por materiais impressos";"16000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"14/12/2020";"1220420180";"CE";"Recibo";"850002";"1";"Outros Recursos";"20360002";"Serviços contábeis";"1";"Financeiro";"1";"Financeiro";"37307467";"24670653";"07/12/2020";"Serviços contábeis";"400,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Parcial";"21/10/2020";"1220412702";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"25987432";"17955767";"16/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Parcial";"21/10/2020";"1220412702";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"25987432";"17955768";"16/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220410824";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"38827021";"25907287";"27/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"2,60"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/09/2021";"1220409525";"CE";"#NULO#";"850054";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41100725";"27802637";"29/10/2020";"Doações financeiras a outros candidatos/partidos";"1000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"05/01/2021";"1220414964";"CE";"#NULO#";"#NULO#";"0";"Fundo Partidário";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"39701273";"26605558";"12/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"16/09/2021";"1220406124";"CE";"#NULO#";"550547000037965";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41051682";"27761054";"28/10/2020";"Doações financeiras a outros candidatos/partidos";"1000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"19/10/2021";"1220406401";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41206414";"27886851";"05/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"07/05/2021";"1220406494";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"40630474";"27399473";"28/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220412166";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"37845241";"25111176";"19/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"18/11/2020";"1427111395";"CE";"#NULO#";"554543000016936";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"32050413";"20803829";"21/10/2020";"Doações financeiras a outros candidatos/partidos";"1756,03"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"07/05/2021";"1220406494";"CE";"#NULO#";"000115";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"40630638";"27399520";"04/11/2020";"Doações financeiras a outros candidatos/partidos";"50000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"19/10/2021";"1220406401";"CE";"#NULO#";"102873";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41206219";"27886738";"29/10/2020";"Doações financeiras a outros candidatos/partidos";"1990,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"08/10/2021";"1220406208";"CE";"#NULO#";"110503";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41179560";"27867924";"05/11/2020";"Doações financeiras a outros candidatos/partidos";"1000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"26/04/2022";"1220413169";"CE";"#NULO#";"550852000035874";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41449609";"28071812";"30/11/2020";"Doações financeiras a outros candidatos/partidos";"2002,10"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"13/12/2020";"1220422234";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"36751036";"24215655";"03/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"2,60"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220408419";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"39095451";"26118296";"13/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"46,42"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"08/10/2021";"1220406208";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41179546";"27867813";"28/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"15,25"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"#NULO#";"113921";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41108539";"27809135";"29/10/2020";"Doações financeiras a outros candidatos/partidos";"20000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220406096";"CE";"#NULO#";"552285000028528";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"38579446";"25710185";"11/11/2020";"Doações financeiras a outros candidatos/partidos";"4000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1306922545";"CE";"Nota Fiscal";"850003";"1";"Outros Recursos";"20120000";"Serviços prestados por terceiros";"1";"Financeiro";"1";"Financeiro";"38505320";"25651052";"06/10/2020";"Serviços prestados por terceiros";"3450,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"14/12/2020";"1400739705";"CE";"Fatura";"#NULO#";"1";"Outros Recursos";"20160000";"Água";"1";"Financeiro";"1";"Financeiro";"37194921";"24579365";"30/11/2020";"Água";"97,42"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/12/2021";"1220421044";"CE";"Nota Fiscal";"553919000014109";"1";"Outros Recursos";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"41350078";"27993352";"12/11/2020";"Produção de programas de rádio, televisão ou vídeo";"106,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/12/2021";"1220421044";"CE";"Nota Fiscal";"553919000014109";"1";"Outros Recursos";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"41350120";"27993356";"12/11/2020";"Produção de programas de rádio, televisão ou vídeo";"106,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/11/2021";"1220406456";"CE";"Nota Fiscal";"850073";"2";"Fundo Especial de Financiamento de Campanha";"20150000";"Alimentação";"1";"Financeiro";"1";"Financeiro";"41261398";"27927292";"19/11/2020";"Alimentação";"13800,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/12/2021";"1220421044";"CE";"Nota Fiscal";"553919000014109";"1";"Outros Recursos";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"41350122";"27993379";"12/11/2020";"Produção de programas de rádio, televisão ou vídeo";"106,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/12/2021";"1220421044";"CE";"Nota Fiscal";"553919000014109";"1";"Outros Recursos";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"41350035";"27993413";"12/11/2020";"Produção de programas de rádio, televisão ou vídeo";"106,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/12/2021";"1220421044";"CE";"Nota Fiscal";"554272000030834";"1";"Outros Recursos";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41350211";"27993434";"30/11/2020";"Publicidade por materiais impressos";"3100,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/12/2021";"1220421044";"CE";"Nota Fiscal";"554272000030833";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41350128";"27993442";"01/12/2020";"Publicidade por materiais impressos";"3100,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/12/2021";"1220421044";"CE";"Nota Fiscal";"554272000030833";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41350170";"27993459";"01/12/2020";"Publicidade por materiais impressos";"3100,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/12/2021";"1220421044";"CE";"Nota Fiscal";"554272000031328";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41350174";"27993479";"30/11/2020";"Publicidade por materiais impressos";"3100,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/12/2021";"1220421044";"CE";"Nota Fiscal";"554272000031328";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41349996";"27993501";"30/11/2020";"Publicidade por materiais impressos";"3100,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/12/2021";"1220421044";"CE";"Nota Fiscal";"554272000030833";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41350221";"27993512";"01/12/2020";"Publicidade por materiais impressos";"3100,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/05/2022";"1220410756";"CE";"Nota Fiscal";"850001";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"41464591";"28085170";"19/10/2020";"Produção de programas de rádio, televisão ou vídeo";"20045,45"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/05/2022";"1220410756";"CE";"Nota Fiscal";"850002";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"41464591";"28085171";"19/10/2020";"Produção de programas de rádio, televisão ou vídeo";"41204,55"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/05/2022";"1220410756";"CE";"Nota Fiscal";"850004";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"41464591";"28085172";"05/11/2020";"Produção de programas de rádio, televisão ou vídeo";"19329,55"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/05/2022";"1220410756";"CE";"Nota Fiscal";"850006";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"41464591";"28085173";"05/11/2020";"Produção de programas de rádio, televisão ou vídeo";"41920,45"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"28/01/2022";"1220406550";"CE";"Nota Fiscal";"900427";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41384938";"28017931";"22/09/2020";"Publicidade por materiais impressos";"8499,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"28/01/2022";"1220406550";"CE";"Nota Fiscal";"151659";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41384938";"28017932";"30/09/2020";"Publicidade por materiais impressos";"8481,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/11/2021";"1220406456";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41261462";"27927100";"26/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"28/01/2022";"1220406082";"CE";"#NULO#";"110605";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41384370";"28017851";"06/11/2020";"Doações financeiras a outros candidatos/partidos";"2500,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/11/2021";"1220406456";"CE";"#NULO#";"102202";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41261396";"27927266";"22/10/2020";"Doações financeiras a outros candidatos/partidos";"1332,84"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"14/12/2020";"1220419324";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"37193936";"24578728";"11/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220406096";"CE";"#NULO#";"551041000085311";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"38579661";"25710200";"10/11/2020";"Doações financeiras a outros candidatos/partidos";"5000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220415814";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"37829329";"25097628";"30/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"14/12/2020";"1220419324";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"37193882";"24578733";"30/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
